Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
23,9i,Iron,04/23/2025 04:15:08,87.2,1.7,28.4,7436,449,7450,109.4,111.8,6.6,26.9,49.9,,,,,,,,,,,
24,9i,Iron,04/23/2025 04:15:46,91.7,0.7,27.6,7812,437,7824,114.3,117.6,4.6,28.4,50.4,,,,,,,,,,,
25,9i,Iron,04/23/2025 04:16:07,94,-4.2,24.9,8624,-47,8624,118.8,119.7,-9.2,27.4,49.3,,,,,,,,,,,
26,8i,Iron,04/23/2025 04:17:31,100.7,-0.5,24.3,8073,-176,8075,129.3,130.7,-2.5,30.6,50.2,,,,,,,,,,,
27,8i,Iron,04/23/2025 04:18:13,100.7,1.5,25.6,7744,295,7750,130.3,132.3,6.3,32.7,51.3,,,,,,,,,,,
28,8i,Iron,04/23/2025 04:18:36,102.9,-1.6,23.3,7513,-412,7524,132.5,136.2,-7.7,30.1,49.2,,,,,,,,,,,
29,8i,Iron,04/23/2025 04:18:55,100.7,0,24.2,5938,1597,6149,132,136.8,16.7,29.2,48.3,,,,,,,,,,,
30,8i,Iron,04/23/2025 04:19:15,98.4,-1.1,24.1,5433,-423,5449,131.2,137.9,-6.8,28,47.3,,,,,,,,,,,
31,8i,Iron,04/23/2025 04:19:48,91.7,-0.8,23.4,4348,-94,4349,122.8,132,-2.7,22.7,43.3,,,,,,,,,,,
32,8i,Iron,04/23/2025 04:20:30,100.7,-2.3,22.9,7732,517,7749,129.2,131.1,-1,28.2,48.5,,,,,,,,,,,
33,8i,Iron,04/23/2025 04:20:51,96.2,-0.4,23.1,3610,1185,3800,130.8,136.7,15.7,23.7,42.7,,,,,,,,,,,
34,Dr,Driver,04/23/2025 04:22:25,134.2,-3.7,15.2,3903,1253,4099,200.5,222.4,24.2,33.4,44.9,,,,,,,,,,,
35,Dr,Driver,04/23/2025 04:23:01,136.5,-0.9,15.7,3114,929,3250,214.7,239.3,33.5,34.7,43.8,,,,,,,,,,,
36,Dr,Driver,04/23/2025 04:23:39,134.2,-2.6,16.9,5007,1737,5300,189.2,207.7,31.8,37,48.6,,,,,,,,,,,
37,Dr,Driver,04/23/2025 04:24:08,140.9,-3.5,12.5,3889,933,3999,213.4,235.4,17,31.9,43.1,,,,,,,,,,,
38,Dr,Driver,04/23/2025 04:24:49,136.5,-2.4,16.5,4004,1266,4199,202.4,223.7,29.8,37.1,47.1,,,,,,,,,,,
39,Dr,Driver,04/23/2025 04:25:43,129.7,-0.7,10.6,3689,1185,3875,187.2,211.3,30.8,21,35.3,,,,,,,,,,,
40,Dr,Driver,04/23/2025 04:26:45,132,-6.8,10.1,4635,1246,4800,186.4,207.5,5.3,22.8,38.2,,,,,,,,,,,
