Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
5,gap wdge,Wedge,07/29/2024 05:34:17,56.4,4.1,43.6,4193,230,4199,55.9,63.3,5.3,17.5,53,,,,,,,,,,,
6,gap wdge,Wedge,07/29/2024 05:35:40,87.8,-3,15.8,4686,1146,4824,107.6,124.2,4.2,12.2,30.8,,,,,,,,,,,
7,gap wdge,Wedge,07/29/2024 05:36:38,64.6,3.1,47.1,3074,33,3074,67.5,77.1,4.4,25.2,57.2,,,,,,,,,,,
8,gap wdge,Wedge,07/29/2024 05:36:41,67.8,2,34.4,11391,-435,11399,71.7,74.8,1.5,19.7,51.7,,,,,,,,,,,
9,gap wdge,Wedge,07/29/2024 05:37:27,68.7,-0.3,42.7,4394,-700,4449,75.3,84.2,-4.4,25.4,55.2,,,,,,,,,,,
10,gap wdge,Wedge,07/29/2024 05:37:27,66,4.3,41.6,5549,-30,5549,70.6,77.7,5.7,22.9,54.2,,,,,,,,,,,
11,gap wdge,Wedge,07/29/2024 05:37:31,81.8,-2.4,19.7,6923,605,6949,99.1,110.3,-0.8,14.6,37,,,,,,,,,,,
12,gap wdge,Wedge,07/29/2024 05:37:50,74.8,2.1,23.6,8543,982,8599,87.1,95,7.6,15.1,40.4,,,,,,,,,,,
13,gap wdge,Wedge,07/29/2024 05:38:09,66.2,1.5,43.3,4370,-190,4374,71.1,79.6,1,24,55.1,,,,,,,,,,,
14,gap wdge,Wedge,07/29/2024 05:40:46,67.4,4.2,32.3,5168,253,5174,77.2,86.8,7.6,17.3,45.6,,,,,,,,,,,
15,gap wdge,Wedge,07/29/2024 05:43:27,72.4,8,33.5,3582,553,3624,88.4,100.8,18.5,21,47.1,,,,,,,,,,,
16,gap wdge,Wedge,07/29/2024 05:43:28,71.2,-1.1,32.4,4923,-871,4999,84,94.1,-7.1,19.5,46.7,,,,,,,,,,,
17,gap wdge,Wedge,07/29/2024 05:43:28,84.1,8,10.4,5735,2840,6400,83.5,105,30.4,5.8,20.1,,,,,,,,,,,
18,gap wdge,Wedge,07/29/2024 05:43:28,75,3.6,37.4,6074,33,6074,86.7,94.5,6.1,26.1,53.1,,,,,,,,,,,
19,gap wdge,Wedge,07/29/2024 05:43:29,68.2,8.8,36.3,4460,365,4475,78.5,88.5,15.6,20.6,49.4,,,,,,,,,,,
20,gap wdge,Wedge,07/29/2024 05:43:29,67.9,7.3,39.1,5299,521,5325,75.4,83.4,13.1,22.4,52.4,,,,,,,,,,,
21,gap wdge,Wedge,07/29/2024 05:43:29,70.7,5.9,31.7,5956,722,6000,82.4,91,12.9,18.9,46.5,,,,,,,,,,,
22,gap wdge,Wedge,07/29/2024 05:43:30,72.6,3.2,44.8,2673,102,2675,83.7,95.2,6.4,30,56.5,,,,,,,,,,,
23,gap wdge,Wedge,07/29/2024 05:43:45,79.3,6.3,38.9,4340,547,4374,95.3,105.9,16.4,30.4,54.4,,,,,,,,,,,
24,gap wdge,Wedge,07/29/2024 05:44:04,71.2,8.9,32.1,5910,1872,6199,82.5,90.9,23.2,19.2,47,,,,,,,,,,,
25,gap wdge,Wedge,07/29/2024 05:44:57,79.5,5,32.3,7973,656,8000,94.4,100.7,12.1,25.2,50.9,,,,,,,,,,,
26,gap wdge,Wedge,07/29/2024 05:44:57,85.5,3.9,31.4,10623,1280,10700,99.9,104.1,13.2,28.8,53.3,,,,,,,,,,,
27,gap wdge,Wedge,07/29/2024 05:45:06,80.5,4.5,31.4,6724,590,6750,98.1,106.3,12,24.8,49.7,,,,,,,,,,,
28,gap wdge,Wedge,07/29/2024 05:45:52,80.8,4.9,28.7,6739,1079,6825,99.5,108.3,16.1,22.5,47.2,,,,,,,,,,,
29,gap wdge,Wedge,07/29/2024 05:54:27,100,-1,27.4,5674,-92,5675,134.2,138.2,-3.5,33.8,50.7,,,,,,,,,,,
30,gap wdge,Wedge,07/29/2024 05:54:28,90.5,0.1,25.1,4125,453,4150,123,133,5.9,24.2,44.2,,,,,,,,,,,
31,gap wdge,Wedge,07/29/2024 05:54:28,91.4,3,27,6222,580,6249,118.8,128.6,12.1,27.4,48.4,,,,,,,,,,,
32,gap wdge,Wedge,07/29/2024 05:54:28,90.7,0.5,26.3,4253,-633,4300,122.6,131.1,-6.4,25.6,45.8,,,,,,,,,,,
33,gap wdge,Wedge,07/29/2024 05:54:30,98.2,2,20.1,7028,813,7075,129.5,133.6,11.7,23.5,44,,,,,,,,,,,
34,gap wdge,Wedge,07/29/2024 05:54:49,94.1,2.3,26.4,6866,339,6874,122.1,124.9,7.7,28.7,49.1,,,,,,,,,,,
35,gap wdge,Wedge,07/29/2024 05:56:06,109.5,3.5,12.3,5554,2133,5950,143.7,158.8,36.7,16.6,34.5,,,,,,,,,,,
36,gap wdge,Wedge,07/29/2024 05:56:54,111.7,-3.3,20.7,6862,-412,6874,152.3,162.5,-14.7,32.8,48.7,,,,,,,,,,,
37,gap wdge,Wedge,07/29/2024 05:58:20,96.2,-0.6,22.9,4139,-294,4149,134.1,150.3,-6.2,25,43.5,,,,,,,,,,,
38,gap wdge,Wedge,07/29/2024 05:59:03,105.8,4.5,24.8,7118,902,7175,140.2,149.7,21.8,34.7,51,,,,,,,,,,,
39,gap wdge,Wedge,07/29/2024 05:59:40,95.5,4.8,27.4,3720,469,3749,133.9,148.6,20.2,30.1,47.6,,,,,,,,,,,
40,gap wdge,Wedge,07/29/2024 06:00:50,107.5,-3.6,19.8,3331,-1073,3500,157.5,175.2,-34.9,25.9,41.4,,,,,,,,,,,
41,gap wdge,Wedge,07/29/2024 06:01:17,107.9,-0.6,21.6,4265,-281,4274,156.1,162.3,-6.4,30.5,45.8,,,,,,,,,,,
42,gap wdge,Wedge,07/29/2024 06:03:18,115.3,0.2,21.2,5966,-325,5975,160.9,172.7,-4.6,35.6,49.3,,,,,,,,,,,
43,gap wdge,Wedge,07/29/2024 06:03:18,112.1,-2.4,23,5633,432,5650,156.2,159.8,-0.6,36.1,49.9,,,,,,,,,,,
44,gap wdge,Wedge,07/29/2024 06:03:19,106.3,3.1,21,5418,267,5425,148.1,154,11.9,29.2,46.2,,,,,,,,,,,
45,gap wdge,Wedge,07/29/2024 06:03:20,99.9,6.2,22.3,4216,963,4325,139.9,154.9,31.9,26.1,44,,,,,,,,,,,
46,gap wdge,Wedge,07/29/2024 06:06:54,84.6,-0.4,23,2868,-688,2949,112.8,130.6,-10.9,17.7,37.4,,,,,,,,,,,
47,gap wdge,Wedge,07/29/2024 06:07:30,109.8,-0.8,23,7474,81,7474,146.6,149.3,-1.3,35.2,50.7,,,,,,,,,,,
48,FW,FW,07/29/2024 06:13:24,125.5,-1.3,13.9,2676,-1513,3074,189.7,195.7,-45.7,22.1,36.2,,,,,,,,,,,
